Rk,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,Year,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
739,NBA,1,15,ORL,Reece Gaines,22.175,G,us,Louisville,2004,2006,2003,71,8.5,1.7,0.7,0.7,0.2,0,0.324,0.336,0.269,0.606,-0.6,-0.049
740,NBA,1,17,PHO,Žarko Čabarkapa,22.041,F,rs,,2004,2006,2003,150,10.3,4.3,2.1,0.6,0.2,0.2,0.427,0.457,0.273,0.733,1.1,0.035
741,NBA,1,18,NOH,David West,22.306,F-C,us,Xavier,2004,2018,2003,1034,28.2,13.6,6.4,2.2,0.7,0.8,0.495,0.499,0.265,0.817,85.9,0.141
742,NBA,1,19,UTA,Sasha Pavlović,19.228,G-F,me,,2004,2013,2003,567,15.7,4.9,1.8,0.9,0.5,0.2,0.404,0.433,0.346,0.673,7,0.038
743,NBA,1,20,BOS,Dahntay Jones,22.186,G-F,us,Duke,2004,2017,2003,624,15.7,5.4,1.7,0.8,0.4,0.2,0.439,0.454,0.329,0.751,9.9,0.048
744,NBA,1,21,ATL,Boris Diaw,21.076,F-C,fr,,2004,2017,2003,1064,27,8.6,4.4,3.5,0.6,0.5,0.493,0.529,0.336,0.717,51.6,0.086
745,NBA,1,22,NJN,Zoran Planinić,20.292,G,ba,,2004,2006,2003,148,10.7,3.8,1.3,1.1,0.4,0,0.405,0.447,0.289,0.677,1.5,0.046
746,NBA,1,23,POR,Travis Outlaw,18.285,F,us,,2004,2014,2003,622,20.9,8.5,3.2,0.8,0.5,0.6,0.423,0.447,0.337,0.744,16.5,0.061
747,NBA,1,24,LAL,Brian Cook,22.209,F,us,Illinois,2004,2012,2003,421,13.4,5.5,2.6,0.6,0.3,0.3,0.439,0.467,0.382,0.783,10.2,0.086
748,NBA,1,25,DET,Carlos Delfino,20.306,G,ar,,2005,2013,2003,507,22.8,8.1,3.6,1.7,0.9,0.2,0.401,0.438,0.365,0.758,22.5,0.093
749,NBA,1,27,MEM,Kendrick Perkins,18.232,C,us,,2004,2018,2003,782,21.9,5.4,5.8,1,0.3,1.2,0.53,0.532,0,0.594,27.9,0.078
750,NBA,1,28,SAS,Leandro Barbosa,20.215,G,br,,2004,2017,2003,850,21.6,10.6,2,2.1,0.8,0.1,0.459,0.498,0.387,0.821,37.4,0.098
751,NBA,1,29,DAL,Josh Howard,23.064,F-G,us,Wake Forest,2004,2013,2003,507,30.3,14.3,5.7,1.6,1,0.5,0.448,0.471,0.332,0.77,38,0.119
752,NBA,2,30,NYK,Maciej Lampe,18.145,C,pl,,2004,2006,2003,64,9.9,3.4,2.2,0.3,0.1,0.2,0.407,0.413,0.25,0.676,-0.2,-0.014
753,NBA,2,31,CLE,Jason Kapono,22.147,F,us,UCLA,2004,2012,2003,509,17.8,6.7,1.7,0.8,0.4,0,0.442,0.446,0.434,0.835,10.3,0.055
754,NBA,2,32,LAL,Luke Walton,23.095,F,us,Arizona,2004,2013,2003,564,17.2,4.7,2.8,2.3,0.6,0.2,0.429,0.459,0.326,0.715,13.5,0.067
755,NBA,2,37,ATL,Travis Hansen,25.078,G,us,BYU,2004,2004,2003,41,12.4,3,1.7,0.5,0.2,0.2,0.354,0.37,0.3,0.815,0.2,0.019
756,NBA,2,38,WAS,Steve Blake,23.126,G,us,Maryland,2004,2016,2003,870,23.9,6.5,2.1,4,0.7,0.1,0.401,0.42,0.383,0.779,29.1,0.067
757,NBA,2,41,SEA,Willie Green,21.338,G,us,Detroit Mercy,2004,2015,2003,731,20.2,8.3,1.8,1.4,0.5,0.1,0.425,0.454,0.346,0.765,12.9,0.042
758,NBA,2,42,ORL,Zaza Pachulia,19.141,C,ge,,2004,2019,2003,1098,20.3,6.8,5.8,1.3,0.7,0.3,0.469,0.472,0,0.751,52.7,0.114
759,NBA,2,43,MIL,Keith Bogans,23.05,G-F,us,Kentucky,2004,2014,2003,671,21.6,6.3,2.7,1.3,0.6,0.1,0.394,0.442,0.353,0.716,20.4,0.068
760,NBA,2,45,CHI,Matt Bonner,23.087,F,us,Florida,2005,2016,2003,792,16.9,5.8,3,0.7,0.4,0.3,0.464,0.516,0.414,0.78,38.5,0.138
761,NBA,2,47,UTA,Mo Williams,20.194,G,us,Alabama,2004,2016,2003,818,29.2,13.2,2.8,4.9,0.9,0.1,0.434,0.46,0.378,0.871,40,0.08
762,NBA,2,49,IND,James Jones,22.27,F-G,us,Miami (FL),2004,2017,2003,709,15.7,5.2,1.8,0.5,0.3,0.3,0.401,0.402,0.401,0.84,25.2,0.109
763,NBA,2,51,NJN,Kyle Korver,22.106,G-F,us,Creighton,2004,2020,2003,1232,25.3,9.7,3,1.7,0.7,0.3,0.442,0.464,0.429,0.877,73.4,0.113
764,NBA,2,56,BOS,Brandon Hunter,22.219,F,us,Ohio University,2004,2005,2003,67,9.4,3.3,2.8,0.3,0.3,0.1,0.476,0.484,0,0.488,0.7,0.055
765,NBA,1,1,HOU,Yao Ming,21.292,C,cn,,2003,2011,2002,486,32.5,19,9.2,1.6,0.4,1.9,0.524,0.525,0.2,0.833,65.9,0.2
766,NBA,1,2,CHI,Jay Williams,20.294,G,us,Duke,2003,2003,2002,75,26.1,9.5,2.6,4.7,1.1,0.2,0.399,0.431,0.322,0.64,0.8,0.02
767,NBA,1,3,GSW,Mike Dunleavy,21.289,F-G,us,Duke,2003,2017,2002,986,27.7,11.2,4.3,2.2,0.7,0.3,0.441,0.481,0.377,0.803,58.5,0.103
768,NBA,1,4,MEM,Drew Gooden,20.28,F,us,Kansas,2003,2016,2002,790,25.5,11,7.1,1.1,0.7,0.6,0.462,0.471,0.257,0.76,43.9,0.105
769,NBA,1,5,DEN,Nikoloz Tskitishvili,19.078,F,ge,,2003,2006,2002,172,11.3,2.9,1.8,0.7,0.3,0.3,0.304,0.332,0.235,0.73,-1.6,-0.039
770,NBA,1,6,CLE,Dajuan Wagner,19.147,G,us,Memphis,2003,2007,2002,103,21.4,9.4,1.4,1.9,0.7,0.1,0.366,0.385,0.321,0.77,0,0
771,NBA,1,7,NYK,Nenê Hilário,19.291,F-C,br,,2003,2019,2002,965,26.2,11.3,6,1.8,1.1,0.7,0.548,0.551,0.132,0.66,73.3,0.139
772,NBA,1,8,LAC,Chris Wilcox,19.301,F,us,Maryland,2003,2013,2002,628,19.9,8.2,4.9,0.7,0.5,0.4,0.541,0.543,0,0.643,26.9,0.103
773,NBA,1,9,PHO,Amar'e Stoudemire,19.227,F-C,us,,2003,2016,2002,846,31,18.9,7.8,1.2,0.8,1.2,0.537,0.54,0.236,0.761,92.5,0.169
774,NBA,1,10,MIA,Caron Butler,22.11,F,us,UConn,2003,2016,2002,881,32.2,14.1,5,2.3,1.3,0.2,0.434,0.456,0.348,0.847,50.9,0.086
775,NBA,1,11,WAS,Jared Jeffries,20.218,F,us,Indiana,2003,2013,2002,629,21.6,4.8,4.1,1.3,0.7,0.5,0.426,0.447,0.25,0.583,13.1,0.046
776,NBA,1,12,LAC,Melvin Ely,24.061,C,us,Fresno State,2003,2014,2002,375,16,5.3,3.2,0.7,0.3,0.6,0.46,0.461,0,0.625,4,0.032
777,NBA,1,13,MIL,Marcus Haislip,21.191,F,us,Tennessee,2003,2010,2002,89,9.6,3.5,1.5,0.2,0.2,0.4,0.437,0.444,0.35,0.659,0.5,0.026
778,NBA,1,14,IND,Fred Jones,23.113,G-F,us,Oregon,2003,2009,2002,430,24,7.5,2.2,2.3,0.8,0.3,0.411,0.445,0.353,0.809,16.5,0.077
779,NBA,1,15,HOU,Boštjan Nachbar,21.363,F,si,,2003,2008,2002,317,17.8,7.1,2.6,0.9,0.4,0.3,0.406,0.433,0.375,0.784,8.7,0.074
780,NBA,1,16,PHI,Jiří Welsch,22.156,G,cz,,2003,2006,2002,247,18.6,6.1,2.4,1.5,0.8,0.1,0.403,0.425,0.343,0.752,5.7,0.059
781,NBA,1,17,WAS,Juan Dixon,23.266,G,us,Maryland,2003,2009,2002,436,19.5,8.4,1.9,1.8,0.8,0.1,0.413,0.442,0.341,0.833,6.1,0.034
782,NBA,1,18,ORL,Curtis Borchardt,21.291,C,us,Stanford,2004,2005,2002,83,13.5,3.1,3.3,0.8,0.2,0.6,0.421,0.423,0,0.742,1,0.041
783,NBA,1,19,UTA,Ryan Humphrey,22.343,F,us,Notre Dame,2003,2005,2002,85,9.1,2.3,2.2,0.2,0.2,0.2,0.344,0.348,0,0.539,-0.4,-0.027
784,NBA,1,20,TOR,Kareem Rush,21.244,G,us,Missouri,2003,2010,2002,346,17.2,6.4,1.7,1,0.4,0.2,0.4,0.425,0.358,0.703,1.7,0.013
785,NBA,1,21,POR,Qyntel Woods,21.135,F,us,Northeast Mississippi Community College,2003,2006,2002,167,12.3,4.1,2.3,0.6,0.4,0.2,0.452,0.47,0.357,0.603,1.4,0.032
786,NBA,1,22,PHO,Casey Jacobsen,21.104,G-F,us,Stanford,2003,2008,2002,287,18.5,5.2,1.8,1.1,0.4,0.1,0.393,0.433,0.352,0.769,6.2,0.056
787,NBA,1,23,DET,Tayshaun Prince,22.124,F,us,Kentucky,2003,2016,2002,1017,31,11.1,4.3,2.4,0.6,0.5,0.455,0.47,0.367,0.756,63.1,0.096
788,NBA,1,24,NJN,Nenad Krstić,18.341,C,rs,,2005,2011,2002,419,25.2,10,5.4,0.8,0.4,0.7,0.494,0.495,0.143,0.73,21.5,0.098
789,NBA,1,25,DEN,Frank Williams,22.127,G,us,Illinois,2003,2005,2002,86,11.1,2.9,0.9,1.9,0.4,0.1,0.352,0.376,0.3,0.833,0.1,0.003
790,NBA,1,26,SAS,John Salmons,22.202,G,us,Miami (FL),2003,2015,2002,895,26.4,9.3,2.9,2.4,0.8,0.3,0.431,0.457,0.366,0.799,33.9,0.069
791,NBA,1,27,LAL,Chris Jefferies,22.139,G-F,us,Fresno State,2003,2004,2002,72,12,3.9,1.2,0.4,0.3,0.3,0.383,0.394,0.365,0.667,-0.5,-0.03
792,NBA,1,28,SAC,Dan Dickau,23.289,G,us,Gonzaga,2003,2008,2002,300,15.4,5.8,1.4,2.5,0.5,0,0.401,0.432,0.341,0.831,5.9,0.061
793,NBA,2,31,CHI,Roger Mason,21.294,G,us,Virginia,2003,2014,2002,518,17.7,6.3,1.7,1.3,0.4,0.1,0.408,0.435,0.383,0.866,13,0.068
794,NBA,2,32,MEM,Robert Archibald,22.094,F,gb,Illinois,2003,2004,2002,44,7.5,1.2,1.6,0.4,0.3,0.1,0.283,0.283,,0.429,0,-0.004
795,NBA,2,33,DEN,Vincent Yarbrough,21.102,G-F,us,Tennessee,2003,2003,2002,59,23.4,6.9,2.7,2.2,1,0.6,0.393,0.42,0.269,0.79,1,0.035
796,NBA,2,34,MIL,Dan Gadzuric,24.15,C,nl,UCLA,2003,2012,2002,527,14.8,4.7,4.4,0.4,0.5,0.9,0.5,0.501,0,0.498,15.8,0.097
797,NBA,2,35,CLE,Carlos Boozer,20.223,F-C,de,Duke,2003,2015,2002,861,31.2,16.2,9.5,2.2,0.9,0.4,0.521,0.522,0.071,0.722,80.3,0.143
798,NBA,2,37,ATL,David Andersen,22.008,C,au,,2010,2011,2002,103,12.3,4.9,2.8,0.6,0.2,0.2,0.44,0.467,0.347,0.674,1.5,0.059
799,NBA,2,40,WAS,Juan Carlos Navarro,22.018,G,es,,2008,2008,2002,82,25.8,10.9,2.6,2.2,0.6,0,0.402,0.455,0.361,0.849,1.4,0.031
800,NBA,2,41,LAC,Mario Kasun,22.087,C,hr,,2005,2006,2002,73,7.8,2.7,2.6,0.2,0.1,0.2,0.467,0.47,0,0.636,0.8,0.069
801,NBA,2,42,MIL,Ronald Murray,22.338,G,us,Shaw,2003,2010,2002,487,22.7,9.9,2.1,2.3,0.8,0.2,0.414,0.45,0.304,0.725,8.5,0.037
802,NBA,2,44,CHI,Lonny Baxter,23.156,F,us,Maryland,2003,2006,2002,162,11.6,3.9,2.9,0.2,0.2,0.4,0.466,0.469,0.2,0.657,2.9,0.075
803,NBA,2,46,MEM,Matt Barnes,22.114,F,us,UCLA,2004,2017,2002,929,23.6,8.2,4.6,1.8,0.8,0.5,0.436,0.522,0.335,0.745,42.8,0.093
804,NBA,2,47,UTA,Jamal Sampson,19.047,F-C,us,California,2003,2007,2002,72,8.8,2,3.4,0.4,0.1,0.4,0.491,0.495,0,0.537,1.4,0.106
805,NBA,2,50,BOS,Darius Songaila,24.138,F,lt,Wake Forest,2004,2011,2002,495,18.6,6.9,3.4,1.2,0.7,0.2,0.499,0.501,0.158,0.844,15.9,0.083
806,NBA,2,53,MIA,Rasual Butler,23.04,F-G,us,La Salle,2003,2016,2002,809,21.3,7.5,2.4,0.8,0.4,0.5,0.403,0.437,0.362,0.747,20.8,0.058
807,NBA,2,54,NJN,Tamar Slay,22.09,G,us,Marshall,2003,2005,2002,66,7.8,2.6,1.1,0.5,0.4,0.1,0.361,0.392,0.265,0.538,-0.3,-0.029
808,NBA,2,56,SAS,Luis Scola,22.062,F,ar,,2008,2017,2002,743,25.6,12,6.7,1.6,0.6,0.3,0.493,0.499,0.339,0.74,45.7,0.115
809,NBA,1,1,WAS,Kwame Brown,19.114,F,us,,2002,2013,2001,607,22.1,6.6,5.5,0.9,0.5,0.6,0.492,0.493,0.111,0.57,20.8,0.074
810,NBA,1,2,LAC,Tyson Chandler,18.273,C,us,,2002,2020,2001,1160,27.3,8.2,9,0.8,0.5,1.2,0.597,0.598,0,0.644,102.1,0.155
811,NBA,1,3,ATL,Pau Gasol,20.361,C-F,es,,2002,2019,2001,1226,33.4,17,9.2,3.2,0.5,1.6,0.507,0.512,0.368,0.753,144.1,0.169
812,NBA,1,4,CHI,Eddy Curry,18.209,C,us,,2002,2013,2001,527,24.9,12.9,5.2,0.5,0.3,0.7,0.545,0.544,1,0.642,21.7,0.08
813,NBA,1,5,GSW,Jason Richardson,20.163,G,us,Michigan State,2002,2015,2001,857,34.1,17.1,5,2.7,1.2,0.4,0.438,0.474,0.37,0.707,59.1,0.097
814,NBA,1,6,MEM,Shane Battier,22.297,F,us,Duke,2002,2014,2001,977,30.7,8.6,4.2,1.8,1,0.9,0.437,0.486,0.384,0.743,75.7,0.121
815,NBA,1,7,NJN,Eddie Griffin,19.033,F-C,us,Seton Hall,2002,2007,2001,303,22.2,7.2,5.8,0.8,0.3,1.7,0.377,0.408,0.315,0.671,10.9,0.078
816,NBA,1,8,CLE,DeSagana Diop,19.153,C,sn,,2002,2013,2001,601,14,2,3.7,0.4,0.4,1,0.427,0.429,0.167,0.467,12.8,0.073
817,NBA,1,9,DET,Rodney White,21.004,F,us,UNC Charlotte,2002,2005,2001,218,15.4,7.1,2.2,1.1,0.5,0.3,0.424,0.452,0.314,0.749,1.8,0.026
818,NBA,1,10,BOS,Joe Johnson,20.003,G-F,us,Arkansas,2002,2018,2001,1276,34.7,16,4,3.9,0.8,0.2,0.441,0.472,0.371,0.802,82.8,0.09
819,NBA,1,11,BOS,Kedrick Brown,20.106,G,us,Okaloosa-Walton Community College,2002,2005,2001,143,13.5,3.6,2.4,0.7,0.6,0.2,0.405,0.471,0.274,0.64,3,0.074
820,NBA,1,12,SEA,Vladimir Radmanović,20.225,F,ba,,2002,2013,2001,737,21.9,8,3.8,1.4,0.7,0.4,0.415,0.451,0.378,0.758,26.5,0.079
821,NBA,1,13,HOU,Richard Jefferson,21.011,F,us,Arizona,2002,2018,2001,1181,29,12.6,4,2,0.7,0.3,0.464,0.493,0.376,0.768,83,0.116
822,NBA,1,14,GSW,Troy Murphy,21.061,F-C,us,Notre Dame,2002,2013,2001,729,27.3,10.8,7.8,1.5,0.7,0.4,0.445,0.464,0.388,0.785,50.3,0.121
823,NBA,1,15,ORL,Steven Hunter,19.244,C,us,DePaul,2002,2010,2001,400,15,4.5,3.2,0.2,0.1,1.1,0.56,0.56,0,0.485,10.6,0.085
824,NBA,1,17,TOR,Michael Bradley,22.076,F-C,us,Villanova,2002,2006,2001,173,11.7,2.8,3.4,0.5,0.1,0.3,0.477,0.488,0.143,0.511,2,0.047
825,NBA,1,18,HOU,Jason Collins,22.213,C,us,Stanford,2002,2014,2001,735,20.4,3.6,3.7,0.9,0.5,0.5,0.411,0.414,0.206,0.647,20.1,0.064
826,NBA,1,19,POR,Zach Randolph,19.351,F-C,us,Michigan State,2002,2018,2001,1116,31,16.6,9.1,1.8,0.7,0.3,0.471,0.481,0.273,0.764,81.1,0.112
827,NBA,1,20,CLE,Brendan Haywood,21.218,C,us,UNC,2002,2015,2001,816,22.9,6.8,6,0.5,0.4,1.4,0.528,0.528,0,0.587,43.8,0.113
828,NBA,1,22,ORL,Jeryl Sasser,22.14,G,us,SMU,2002,2003,2001,82,12.9,2.5,2.3,0.8,0.6,0.1,0.303,0.305,0.295,0.687,0.7,0.032
829,NBA,1,23,HOU,Brandon Armstrong,21.016,G,us,Pepperdine,2002,2004,2001,108,6.5,2.2,0.6,0.2,0.2,0,0.352,0.358,0.333,0.6,-0.6,-0.039
830,NBA,1,24,UTA,Raül López,21.078,G,es,,2004,2005,2001,113,18.9,6.5,1.7,3.8,0.7,0,0.429,0.45,0.346,0.853,2.1,0.047
831,NBA,1,25,SAC,Gerald Wallace,18.344,F,us,Alabama,2002,2015,2001,832,29.7,11.9,5.8,2.1,1.4,0.8,0.469,0.502,0.312,0.709,59.7,0.116
832,NBA,1,26,PHI,Samuel Dalembert,20.053,C,ht,Seton Hall,2002,2015,2001,886,24.4,7.7,7.8,0.5,0.5,1.7,0.521,0.522,0.083,0.706,51.3,0.114
833,NBA,1,27,MEM,Jamaal Tinsley,23.125,G,us,Iowa State,2002,2014,2001,547,26.4,8.5,2.9,6.1,1.4,0.3,0.393,0.432,0.299,0.716,17.2,0.057
834,NBA,1,28,SAS,Tony Parker,19.046,G,be,,2002,2019,2001,1254,30.5,15.5,2.7,5.6,0.8,0.1,0.491,0.51,0.324,0.751,111.3,0.14
835,NBA,2,30,CHI,Trenton Hassell,22.121,G,us,Austin Peay State University,2002,2010,2001,644,25.3,5.8,2.8,1.8,0.4,0.4,0.445,0.457,0.318,0.765,13.8,0.041
836,NBA,2,31,GSW,Gilbert Arenas,19.177,G,us,Arizona,2002,2012,2001,552,35.1,20.7,3.9,5.3,1.6,0.2,0.421,0.458,0.351,0.803,51.3,0.127
837,NBA,2,33,MEM,Will Solomon,22.348,G,us,Clemson,2002,2009,2001,115,13.8,5.1,1.1,2,0.5,0.1,0.378,0.439,0.298,0.692,0,0
838,NBA,2,34,ATL,Terence Morris,22.173,F,us,Maryland,2002,2006,2001,139,13.9,3.4,2.7,0.7,0.3,0.4,0.407,0.465,0.196,0.711,1,0.025
839,NBA,2,35,NJN,Brian Scalabrine,23.107,F,us,USC,2002,2012,2001,520,13,3.1,2,0.8,0.3,0.2,0.39,0.415,0.344,0.783,7.6,0.054
840,NBA,2,38,DET,Mehmet Okur,22.038,C-F,tr,,2003,2012,2001,634,29.1,13.5,7,1.7,0.5,0.7,0.458,0.484,0.375,0.797,54.7,0.142
841,NBA,2,40,SEA,Earl Watson,22.021,G,us,UCLA,2002,2014,2001,878,22.2,6.4,2.3,4.4,1,0.2,0.411,0.449,0.324,0.703,19.2,0.047
842,NBA,2,41,IND,Jamison Brewer,20.225,G,us,Auburn,2002,2005,2001,54,8.7,1.6,0.9,1,0.4,0,0.372,0.435,0.25,0.393,0,-0.001
843,NBA,2,42,SEA,Bobby Simmons,21.03,G-F,us,DePaul,2002,2012,2001,466,24.7,9,3.8,1.5,0.8,0.2,0.437,0.452,0.396,0.823,20.1,0.084
844,NBA,2,45,CHI,Sean Lampley,21.303,F,us,California,2003,2004,2001,45,12.2,4.5,2.1,0.7,0.2,0.1,0.463,0.476,0,0.691,1.1,0.096
845,NBA,2,46,MIN,Loren Woods,23.012,F-C,us,Arizona,2002,2008,2001,215,11.3,2.6,3.2,0.3,0.3,0.6,0.419,0.423,0.143,0.642,3.1,0.062
846,NBA,2,50,POR,Ruben Boumtje-Boumtje,23.044,C,cm,Georgetown,2002,2004,2001,44,6.3,1,1.3,0.1,0.1,0.4,0.368,0.368,,0.556,0.2,0.027
847,NBA,2,51,PHO,Alton Ford,20.034,F,us,Houston,2002,2004,2001,73,7.2,2.5,1.7,0.2,0.1,0.1,0.507,0.507,,0.697,0.8,0.074
848,NBA,2,53,UTA,Jarron Collins,22.213,F-C,us,Stanford,2002,2011,2001,542,15.8,3.9,2.9,0.8,0.3,0.2,0.455,0.456,0,0.699,15.7,0.088
849,NBA,2,54,DAL,Kenny Satterfield,20.083,G,us,Cincinnati,2002,2003,2001,75,14.2,4.3,1.3,2.3,0.7,0,0.335,0.355,0.218,0.746,-1.1,-0.051
850,NBA,1,1,NJN,Kenyon Martin,22.186,F,us,Cincinnati,2001,2015,2000,757,30.6,12.3,6.8,1.9,1.2,1.1,0.483,0.492,0.234,0.629,48,0.1
851,NBA,1,2,VAN,Stromile Swift,20.225,F,us,LSU,2001,2009,2000,547,19.8,8.4,4.6,0.5,0.6,1.2,0.473,0.476,0.074,0.699,21.3,0.095
852,NBA,1,3,LAC,Darius Miles,18.267,F,us,,2001,2009,2000,446,26.3,10.1,4.9,1.9,0.9,1.1,0.472,0.482,0.168,0.59,9.5,0.039
853,NBA,1,4,CHI,Marcus Fizer,21.328,F,us,Iowa State,2001,2006,2000,289,20.9,9.6,4.6,1.2,0.5,0.3,0.435,0.446,0.191,0.691,2.7,0.022
854,NBA,1,5,ORL,Mike Miller,20.135,F-G,us,Florida,2001,2017,2000,1032,26.9,10.6,4.2,2.6,0.6,0.2,0.459,0.502,0.407,0.769,60.7,0.105
855,NBA,1,6,ATL,DerMarr Johnson,20.059,F,us,Cincinnati,2001,2008,2000,344,17.2,6.2,2.2,0.9,0.6,0.4,0.411,0.469,0.336,0.789,6.4,0.052
856,NBA,1,7,CHI,Chris Mihm,20.353,C,us,Texas,2001,2009,2000,436,20.1,7.5,5.3,0.5,0.3,1,0.459,0.46,0.231,0.704,13.3,0.073
857,NBA,1,8,CLE,Jamal Crawford,20.105,G,us,Michigan,2001,2020,2000,1327,29.4,14.6,2.2,3.4,0.9,0.2,0.41,0.449,0.348,0.862,60.7,0.075
858,NBA,1,9,HOU,Joel Przybilla,20.267,C,us,Minnesota,2001,2013,2000,592,19.8,3.9,6.2,0.4,0.3,1.4,0.552,0.553,0,0.557,23,0.094
859,NBA,1,10,ORL,Keyon Dooling,20.056,G,us,Missouri,2001,2013,2000,728,19.4,7,1.3,2.2,0.6,0.1,0.416,0.443,0.349,0.799,18.5,0.063
860,NBA,1,11,BOS,Jérôme Moïso,22.019,F-C,fr,UCLA,2001,2005,2000,145,9.6,2.7,2.7,0.3,0.3,0.5,0.489,0.494,0,0.593,2.1,0.074
861,NBA,1,12,DAL,Etan Thomas,22.094,F,us,Syracuse,2002,2011,2000,409,17.3,5.7,4.7,0.4,0.3,1,0.513,0.513,,0.603,14.9,0.101
862,NBA,1,13,ORL,Courtney Alexander,23.068,G,us,Fresno State,2001,2003,2000,187,21.7,9,2.2,1.2,0.6,0.1,0.422,0.429,0.339,0.813,4.1,0.048
863,NBA,1,14,DET,Mateen Cleaves,22.3,G,us,Michigan State,2001,2006,2000,167,11.2,3.6,1,1.9,0.4,0,0.389,0.399,0.267,0.728,-0.8,-0.021
864,NBA,1,15,MIL,Jason Collier,22.299,C,us,Georgia Tech,2001,2005,2000,151,14.4,5.6,2.9,0.3,0.2,0.2,0.455,0.458,0.35,0.738,1.9,0.042
865,NBA,1,16,SAC,Hedo Türkoğlu,21.107,F,tr,,2001,2015,2000,997,26.8,11.1,4,2.8,0.8,0.3,0.426,0.45,0.384,0.784,63.3,0.114
866,NBA,1,17,SEA,Desmond Mason,22.266,F,us,Oklahoma State,2001,2010,2000,643,30.5,12.1,4.5,1.6,0.7,0.4,0.449,0.456,0.26,0.74,23.1,0.056
867,NBA,1,18,LAC,Quentin Richardson,20.081,G,us,DePaul,2001,2013,2000,783,26.5,10.3,4.7,1.5,0.8,0.2,0.397,0.431,0.355,0.718,32.8,0.076
868,NBA,1,19,CHH,Jamaal Magloire,22.044,C,ca,Kentucky,2001,2012,2000,680,21.5,7.2,6.5,0.6,0.3,0.9,0.48,0.481,0,0.639,27.7,0.091
869,NBA,1,20,PHI,Speedy Claxton,22.057,G,us,Hofstra,2002,2009,2000,334,25.6,9.3,2.5,4.3,1.5,0.1,0.409,0.428,0.193,0.762,14.2,0.08
870,NBA,1,21,TOR,Morris Peterson,22.312,F,us,Michigan State,2001,2011,2000,711,27.2,10.7,3.5,1.5,0.9,0.2,0.418,0.45,0.373,0.773,35.7,0.089
871,NBA,1,22,NYK,Donnell Harvey,19.311,F,us,Florida,2001,2005,2000,205,16.2,5.6,4,0.8,0.5,0.4,0.46,0.464,0.1,0.659,4.7,0.069
872,NBA,1,23,UTA,DeShawn Stevenson,19.091,G,us,,2001,2013,2000,824,22.3,7.2,2.2,1.6,0.5,0.2,0.406,0.433,0.34,0.698,12.1,0.032
873,NBA,1,24,CHI,Dalibor Bagarić,20.147,C,de,,2001,2003,2000,95,10.2,2.6,2.5,0.4,0.3,0.5,0.361,0.363,0,0.559,-0.9,-0.043
874,NBA,1,25,PHO,Jake Tsakalidis,21.024,C,ge,,2001,2007,2000,315,15.9,4.8,3.9,0.3,0.2,0.7,0.49,0.49,0,0.657,9.9,0.095
875,NBA,1,26,DEN,Mamadou N'Diaye,25.019,C,sn,Auburn,2001,2005,2000,69,12.4,3.8,3.3,0.1,0.2,0.9,0.427,0.429,0,0.736,1.8,0.101
876,NBA,1,27,IND,Primož Brezec,20.275,C,si,,2002,2010,2000,342,18.1,7.2,3.9,0.5,0.2,0.4,0.498,0.499,0.167,0.701,10.8,0.084
877,NBA,1,29,LAL,Mark Madsen,24.158,F,us,Stanford,2001,2009,2000,453,11.8,2.2,2.6,0.4,0.3,0.2,0.457,0.465,0.063,0.527,8.2,0.074
878,NBA,2,30,LAC,Marko Jarić,21.265,G,rs,,2003,2009,2000,447,25.2,7.1,2.7,3.6,1.3,0.3,0.404,0.428,0.344,0.73,12.1,0.052
879,NBA,2,31,DAL,Dan Langhi,22.218,F,us,Vanderbilt,2001,2004,2000,133,9.4,3,1.5,0.3,0.2,0.1,0.391,0.4,0.289,0.613,0.3,0.012
880,NBA,2,32,CHI,A.J. Guyton,22.142,G,us,Indiana,2001,2003,2000,80,15.6,5.5,1,1.8,0.3,0.2,0.377,0.377,0.378,0.822,0.3,0.01
881,NBA,2,33,CHI,Jake Voskuhl,22.245,C,us,UConn,2001,2009,2000,450,14.3,4,3.4,0.5,0.3,0.4,0.487,0.488,0.333,0.714,11.6,0.087
882,NBA,2,34,CHI,Khalid El-Amin,21.07,G,us,UConn,2001,2001,2000,50,18.7,6.3,1.6,2.9,1,0,0.37,0.383,0.333,0.778,0.6,0.03
883,NBA,2,36,NJN,Soumaila Samake,22.108,C,ml,,2001,2003,2000,47,6.4,1.4,1.6,0.1,0,0.4,0.389,0.389,,0.462,0.3,0.046
884,NBA,2,37,MIA,Eddie House,22.051,G,us,Arizona State,2001,2011,2000,717,17.3,7.5,1.7,1.6,0.7,0.1,0.409,0.423,0.39,0.851,20,0.077
885,NBA,2,38,HOU,Eduardo Nájera,23.358,F,mx,Oklahoma,2001,2012,2000,619,18.1,4.9,3.7,0.8,0.7,0.4,0.481,0.509,0.311,0.671,24.7,0.106
886,NBA,2,39,NYK,Lavor Postell,22.128,G,us,St. John's,2001,2003,2000,61,7.3,3.2,0.7,0.2,0.2,0,0.335,0.364,0.25,0.795,-0.2,-0.025
887,NBA,2,40,ATL,Hanno Möttölä,23.298,C,fi,Utah,2001,2002,2000,155,15.2,4.6,2.9,0.5,0.2,0.2,0.442,0.451,0.063,0.783,0.9,0.019
